Date,Opponent,PLAYER,MIN,USGP,PFGM,PFGA,P3PM,P3PA,PFTM,PFTA,POREB,PDREB,PREB,PAST,PTO,PSTL,PBLK,PBLKA,PPF,PPFD,PPTS
11/03/2017,Jazz,Andre Roberson,32:19:00,9.6,10.3,7.4,20.0,13.3,8.3,23.5,0.0,12.0,8.8,0.0,11.1,40.0,20.0,0.0,10.0,25.0,10.7
11/03/2017,Jazz,Taj Gibson,22:02,21.5,30.4,22.5,0.0,0.0,20.0,12.5,20.0,26.3,25.0,0.0,20.0,0.0,0.0,100,20.0,28.6,27.3
11/03/2017,Jazz,Steven Adams,31:55:00,13.8,17.9,14.5,0.0,0.0,7.1,10.0,50.0,21.7,29.0,0.0,12.5,28.6,16.7,0.0,16.7,15.4,15.1
11/03/2017,Jazz,Victor Oladipo,38:14:00,19.9,22.9,20.8,50.0,30.0,21.4,21.1,9.1,4.2,5.7,19.0,11.1,20.0,25.0,50.0,14.3,23.1,24.4
11/03/2017,Jazz,Russell Westbrook,36:18:00,45.0,27.3,41.3,60.0,62.5,75.0,59.1,11.1,37.0,30.6,73.7,55.6,28.6,28.6,0.0,7.7,40.0,37.9
11/03/2017,Jazz,Alex Abrines,15:19,8.6,13.3,10.3,25.0,12.5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,20.0,13.2
11/03/2017,Jazz,Enes Kanter,18:21,34.3,44.4,34.3,0.0,0.0,0.0,0.0,50.0,50.0,50.0,16.7,50.0,0.0,100,0.0,33.3,0.0,35.6
11/03/2017,Jazz,Domantas Sabonis,11:39,3.9,8.3,4.5,0.0,0.0,0.0,0.0,33.3,33.3,33.3,50.0,0.0,0.0,0.0,0.0,62.5,0.0,6.7
11/03/2017,Jazz,Semaj Christon,17:02,13.1,0.0,16.1,0.0,37.5,0.0,0.0,0.0,14.3,10.0,20.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0
11/03/2017,Jazz,Doug McDermott,04:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/03/2017,Jazz,Jerami Grant,12:03,13.3,0.0,15.0,0.0,20.0,0.0,0.0,50.0,11.1,23.1,0.0,25.0,0.0,0.0,0.0,33.3,0.0,0.0
09/03/2017,Spurs,Andre Roberson,27:02:00,9.0,12.0,7.8,0.0,10.0,11.1,13.3,22.2,17.6,19.2,7.7,12.5,28.6,33.3,0.0,18.2,10.0,11.3
09/03/2017,Spurs,Taj Gibson,22:20,20.8,15.0,17.1,0.0,0.0,16.7,20.0,0.0,27.3,18.8,0.0,100,0.0,50.0,0.0,27.3,12.5,14.6
09/03/2017,Spurs,Steven Adams,29:01:00,16.4,20.0,14.8,0.0,0.0,8.3,26.3,27.3,16.7,20.7,0.0,16.7,16.7,0.0,0.0,16.7,21.4,16.9
09/03/2017,Spurs,Victor Oladipo,27:33:00,27.6,29.6,28.8,100,44.4,20.0,12.5,0.0,26.7,19.0,21.4,25.0,16.7,0.0,60.0,15.4,14.3,32.3
09/03/2017,Spurs,Russell Westbrook,35:08:00,34.0,22.6,31.8,20.0,37.5,57.1,42.9,23.1,45.5,37.1,72.2,42.9,25.0,0.0,0.0,15.4,33.3,28.4
09/03/2017,Spurs,Alex Abrines,12:03,17.7,14.3,26.1,50.0,55.6,0.0,0.0,16.7,14.3,15.0,0.0,0.0,100,0.0,50.0,20.0,20.0,13.6
09/03/2017,Spurs,Enes Kanter,24:20:00,21.9,30.0,21.7,0.0,0.0,25.0,18.2,60.0,18.2,31.3,0.0,25.0,0.0,0.0,20.0,20.0,37.5,26.9
09/03/2017,Spurs,Domantas Sabonis,20:19,20.5,17.6,21.6,0.0,11.1,0.0,0.0,0.0,13.3,10.5,20.0,16.7,0.0,100,40.0,45.5,0.0,15.4
09/03/2017,Spurs,Semaj Christon,18:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,5.0,33.3,0.0,66.7,0.0,0.0,9.1,20.0,0.0
09/03/2017,Spurs,Doug McDermott,21:31,24.0,29.4,27.8,50.0,50.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,25.0,8.3,0.0,26.8
09/03/2017,Spurs,Jerami Grant,01:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,25.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
07/03/2017,Blazers,Andre Roberson,35:07:00,9.7,13.3,12.1,20.0,30.8,0.0,0.0,28.6,19.0,21.4,0.0,7.1,0.0,0.0,0.0,20.0,0.0,11.0
07/03/2017,Blazers,Domantas Sabonis,20:47,18.4,16.7,20.0,0.0,11.1,22.2,14.3,20.0,21.4,21.1,0.0,14.3,0.0,0.0,66.7,10.0,10.0,16.7
07/03/2017,Blazers,Steven Adams,28:31:00,4.7,3.7,2.0,0.0,0.0,11.1,20.0,0.0,21.4,15.0,0.0,0.0,0.0,0.0,0.0,16.7,26.7,5.1
07/03/2017,Blazers,Victor Oladipo,25:26:00,17.3,19.2,19.6,57.1,35.7,10.5,8.0,0.0,38.5,25.0,0.0,16.7,0.0,0.0,0.0,21.4,5.9,20.5
07/03/2017,Blazers,Russell Westbrook,35:56:00,56.7,58.3,60.9,33.3,50.0,56.5,53.3,12.5,10.0,10.7,81.8,36.4,75.0,100,50.0,19.0,47.4,55.8
07/03/2017,Blazers,Enes Kanter,17:52,24.3,31.3,19.4,0.0,0.0,11.1,11.1,66.7,50.0,53.8,14.3,50.0,0.0,0.0,0.0,16.7,12.5,24.4
07/03/2017,Blazers,Taj Gibson,23:23,8.1,4.2,4.2,0.0,0.0,10.0,16.7,50.0,20.0,32.0,9.1,28.6,0.0,0.0,0.0,20.0,27.3,4.8
07/03/2017,Blazers,Doug McDermott,13:44,5.9,0.0,4.2,0.0,0.0,25.0,22.2,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,33.3,20.0,4.4
07/03/2017,Blazers,Alex Abrines,12:30,16.1,20.0,20.8,50.0,33.3,0.0,0.0,0.0,14.3,9.1,16.7,0.0,0.0,0.0,0.0,33.3,50.0,22.7
07/03/2017,Blazers,Norris Cole,05:58,33.3,20.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0,0.0,0.0,50.0,20.0
07/03/2017,Blazers,Jerami Grant,11:06,16.0,16.7,15.8,33.3,22.2,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,20.0
07/03/2017,Blazers,Semaj Christon,09:40,17.2,0.0,16.7,0.0,16.7,0.0,0.0,25.0,14.3,18.2,100,25.0,50.0,0.0,50.0,40.0,0.0,0.0
05/03/2017,@Mavericks,Andre Roberson,23:03,9.1,6.3,7.3,0.0,16.7,0.0,0.0,40.0,26.7,32.0,20.0,25.0,0.0,0.0,0.0,33.3,0.0,4.7
05/03/2017,@Mavericks,Domantas Sabonis,19:54,15.5,9.1,15.6,0.0,16.7,11.1,16.7,0.0,43.8,33.3,14.3,14.3,0.0,0.0,0.0,30.0,16.7,9.4
05/03/2017,@Mavericks,Steven Adams,25:09:00,29.7,50.0,25.6,0.0,0.0,27.3,33.3,50.0,9.1,17.9,9.1,44.4,50.0,50.0,0.0,28.6,44.4,43.2
05/03/2017,@Mavericks,Alex Abrines,10:11,12.6,0.0,15.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,33.3,0.0
05/03/2017,@Mavericks,Russell Westbrook,34:01:00,38.4,33.3,41.4,100,52.6,57.9,52.0,0.0,27.3,18.2,33.3,9.1,66.7,50.0,0.0,30.8,50.0,42.0
05/03/2017,@Mavericks,Taj Gibson,23:25,13.7,13.3,12.8,0.0,0.0,18.2,17.6,0.0,10.5,8.0,12.5,14.3,0.0,0.0,0.0,18.2,23.1,14.3
05/03/2017,@Mavericks,Norris Cole,24:29:00,14.2,11.1,16.3,0.0,33.3,0.0,0.0,0.0,13.6,11.1,22.2,16.7,0.0,0.0,0.0,15.4,0.0,8.5
05/03/2017,@Mavericks,Enes Kanter,18:40,42.0,46.7,38.9,0.0,14.3,22.2,38.5,100,36.4,58.8,25.0,75.0,50.0,0.0,100,20.0,30.0,40.0
05/03/2017,@Mavericks,Doug McDermott,34:57:00,11.5,13.6,15.8,0.0,14.3,0.0,0.0,0.0,14.3,11.1,16.7,0.0,0.0,0.0,0.0,5.3,0.0,10.2
05/03/2017,@Mavericks,Semaj Christon,04:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/03/2017,@Mavericks,Jerami Grant,18:32,9.0,7.1,6.3,0.0,0.0,25.0,16.7,0.0,28.6,22.2,14.3,16.7,0.0,0.0,0.0,0.0,11.1,11.1
05/03/2017,@Mavericks,Kyle Singler,02:55,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,33.3,0.0,0.0
03/03/2017,@Suns,Andre Roberson,31:24:00,9.9,12.0,9.4,14.3,13.0,4.5,6.9,20.0,8.0,10.0,0.0,14.3,10.0,50.0,0.0,9.1,11.8,10.1
03/03/2017,@Suns,Domantas Sabonis,13:10,19.9,44.4,22.7,100,28.6,20.0,25.0,50.0,22.2,27.3,0.0,0.0,25.0,0.0,0.0,40.0,14.3,44.0
03/03/2017,@Suns,Steven Adams,29:57:00,11.6,12.0,7.3,0.0,0.0,15.8,25.0,42.9,33.3,35.7,12.5,22.2,11.1,33.3,0.0,33.3,25.0,11.8
03/03/2017,@Suns,Alex Abrines,32:31:00,15.1,19.2,19.0,37.5,29.6,0.0,0.0,0.0,4.3,3.4,0.0,7.7,20.0,0.0,25.0,22.2,17.6,16.7
03/03/2017,@Suns,Russell Westbrook,38:05:00,42.1,43.8,41.7,33.3,36.4,65.4,58.1,11.1,50.0,41.5,81.8,28.6,30.0,0.0,50.0,16.0,45.5,48.5
03/03/2017,@Suns,Enes Kanter,22:56,19.0,23.5,20.0,0.0,6.3,27.3,23.1,33.3,16.7,20.8,25.0,11.1,0.0,0.0,25.0,8.3,18.2,22.9
03/03/2017,@Suns,Doug McDermott,35:29:00,10.6,8.0,11.9,0.0,15.4,8.3,6.7,0.0,3.3,2.4,10.0,7.7,0.0,0.0,0.0,4.3,4.5,7.6
03/03/2017,@Suns,Taj Gibson,14:10,22.3,10.0,14.3,0.0,0.0,11.1,16.7,33.3,37.5,36.4,0.0,44.4,50.0,100,25.0,12.5,33.3,9.7
03/03/2017,@Suns,Norris Cole,09:55,36.8,20.0,40.0,0.0,50.0,0.0,0.0,0.0,25.0,16.7,0.0,40.0,0.0,0.0,33.3,80.0,0.0,16.7
03/03/2017,@Suns,Jerami Grant,12:05,24.8,0.0,24.0,0.0,40.0,0.0,0.0,50.0,0.0,14.3,40.0,40.0,33.3,50.0,50.0,41.7,0.0,0.0
03/03/2017,@Suns,Semaj Christon,00:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
02/03/2017,@Blazers,Andre Roberson,30:41:00,4.1,0.0,3.5,0.0,10.0,12.5,12.5,14.3,15.8,15.4,20.0,0.0,28.6,50.0,0.0,16.7,11.1,3.2
02/03/2017,@Blazers,Domantas Sabonis,10:27,8.6,12.5,11.1,0.0,20.0,0.0,0.0,0.0,16.7,14.3,33.3,0.0,0.0,50.0,0.0,14.3,0.0,9.5
02/03/2017,@Blazers,Steven Adams,23:49,11.9,6.7,8.7,0.0,0.0,0.0,0.0,33.3,33.3,33.3,0.0,42.9,25.0,0.0,0.0,29.4,0.0,4.3
02/03/2017,@Blazers,Alex Abrines,09:46,11.5,22.2,13.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,0.0,27.3
02/03/2017,@Blazers,Russell Westbrook,36:52:00,51.7,48.0,50.7,60.0,57.1,68.2,65.2,18.2,21.7,20.6,50.0,44.4,12.5,14.3,40.0,0.0,66.7,54.9
02/03/2017,@Blazers,Doug McDermott,36:41:00,13.8,16.7,18.8,14.3,28.6,0.0,0.0,8.3,12.5,11.1,14.3,0.0,0.0,0.0,0.0,18.8,5.6,10.6
02/03/2017,@Blazers,Taj Gibson,32:40:00,15.1,25.0,14.8,12.5,4.8,8.7,8.3,27.3,15.0,19.4,25.0,28.6,33.3,40.0,16.7,23.1,7.1,19.0
02/03/2017,@Blazers,Enes Kanter,27:57:00,29.9,30.0,29.5,0.0,0.0,27.3,29.2,33.3,44.4,41.7,0.0,33.3,16.7,0.0,80.0,27.3,28.6,26.5
02/03/2017,@Blazers,Norris Cole,11:14,25.6,20.0,31.3,50.0,50.0,25.0,22.2,0.0,20.0,16.7,66.7,0.0,50.0,0.0,0.0,0.0,14.3,23.3
02/03/2017,@Blazers,Jerami Grant,19:54,6.6,0.0,0.0,0.0,0.0,21.4,25.0,50.0,0.0,8.3,0.0,20.0,25.0,0.0,0.0,20.0,27.3,6.3
28/02/2017,Jazz,Andre Roberson,29:36:00,4.8,4.5,4.4,11.1,7.7,0.0,0.0,0.0,19.0,16.7,0.0,11.1,25.0,0.0,0.0,18.2,0.0,4.5
28/02/2017,Jazz,Domantas Sabonis,11:26,17.2,11.1,22.2,0.0,14.3,0.0,0.0,0.0,10.0,9.1,20.0,0.0,100,0.0,0.0,40.0,0.0,7.4
28/02/2017,Jazz,Steven Adams,26:53:00,14.0,4.8,13.6,0.0,0.0,0.0,14.3,100,20.0,27.3,18.2,16.7,25.0,66.7,66.7,22.2,27.3,3.2
28/02/2017,Jazz,Alex Abrines,26:29:00,7.3,20.0,10.8,37.5,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,17.7
28/02/2017,Jazz,Russell Westbrook,38:47:00,50.1,41.9,44.4,42.9,45.0,78.6,63.2,0.0,35.5,31.4,58.8,72.7,0.0,0.0,25.0,8.3,57.1,47.8
28/02/2017,Jazz,Enes Kanter,26:59:00,25.5,29.2,30.0,0.0,0.0,9.1,6.7,75.0,28.6,36.0,7.7,20.0,100,25.0,100,20.0,27.3,22.4
28/02/2017,Jazz,Taj Gibson,26:24:00,12.0,9.5,9.5,0.0,0.0,37.5,28.6,20.0,10.5,12.5,22.2,12.5,0.0,33.3,0.0,33.3,18.2,12.7
28/02/2017,Jazz,Semaj Christon,09:14,5.6,12.5,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,50.0,0.0,20.0,0.0,10.5
28/02/2017,Jazz,Doug McDermott,25:27:00,20.9,28.6,24.4,66.7,54.5,0.0,0.0,0.0,27.8,22.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,32.0
28/02/2017,Jazz,Jerami Grant,18:46,17.7,16.7,12.1,14.3,20.0,50.0,80.0,0.0,21.4,18.8,9.1,33.3,33.3,25.0,0.0,16.7,33.3,17.8
26/02/2017,Pelicans,Andre Roberson,30:05:00,5.2,14.3,6.7,33.3,8.3,0.0,0.0,0.0,28.6,18.2,0.0,0.0,25.0,0.0,0.0,25.0,0.0,11.8
26/02/2017,Pelicans,Domantas Sabonis,08:19,15.2,25.0,18.8,0.0,50.0,0.0,16.7,0.0,25.0,12.5,0.0,0.0,0.0,0.0,0.0,50.0,50.0,21.1
26/02/2017,Pelicans,Steven Adams,29:19:00,16.0,23.1,17.5,0.0,0.0,5.9,21.7,69.2,4.5,28.6,0.0,0.0,0.0,0.0,0.0,17.6,23.5,18.6
26/02/2017,Pelicans,Alex Abrines,34:59:00,14.7,12.1,17.9,60.0,41.2,9.5,7.4,7.1,7.7,7.5,7.1,0.0,0.0,0.0,100,19.0,5.0,14.1
26/02/2017,Pelicans,Russell Westbrook,36:53:00,46.7,42.4,42.0,50.0,50.0,50.0,41.4,14.3,32.1,26.2,78.6,81.8,25.0,0.0,0.0,9.1,33.3,44.6
26/02/2017,Pelicans,Enes Kanter,23:58,26.5,27.3,20.9,0.0,0.0,44.4,43.5,42.9,33.3,36.0,37.5,40.0,33.3,0.0,0.0,26.7,46.7,29.9
26/02/2017,Pelicans,Doug McDermott,23:25,7.7,4.8,10.0,0.0,10.0,0.0,0.0,0.0,23.8,20.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,3.6
26/02/2017,Pelicans,Taj Gibson,21:07,22.4,13.3,25.0,0.0,0.0,16.7,13.3,16.7,21.1,20.0,0.0,16.7,0.0,0.0,0.0,16.7,20.0,13.6
26/02/2017,Pelicans,Semaj Christon,11:07,24.0,11.1,26.3,0.0,40.0,16.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.5
26/02/2017,Pelicans,Jerami Grant,20:48,11.4,13.3,9.1,0.0,8.3,20.0,15.0,0.0,17.6,14.3,11.1,20.0,33.3,0.0,0.0,27.3,14.3,14.3
24/02/2017,Lakers,Andre Roberson,29:23:00,15.7,25.0,14.3,30.0,15.8,0.0,13.3,22.2,15.6,17.1,4.2,33.3,20.0,0.0,20.0,12.5,14.3,22.4
24/02/2017,Lakers,Domantas Sabonis,23:26,13.1,16.0,14.3,14.3,14.3,0.0,11.1,0.0,11.5,10.0,11.1,0.0,0.0,50.0,0.0,0.0,18.2,14.1
24/02/2017,Lakers,Steven Adams,31:15:00,17.5,21.9,20.0,0.0,0.0,10.0,14.3,50.0,21.2,25.6,20.0,0.0,42.9,66.7,0.0,0.0,18.8,18.1
24/02/2017,Lakers,Alex Abrines,29:12:00,17.6,23.3,21.0,55.6,55.0,0.0,0.0,0.0,9.7,8.1,0.0,0.0,0.0,0.0,0.0,62.5,0.0,24.4
24/02/2017,Lakers,Russell Westbrook,35:16:00,30.3,11.8,24.0,11.1,25.0,80.0,64.3,22.2,43.2,39.1,70.8,54.5,37.5,0.0,33.3,11.1,46.7,19.5
24/02/2017,Lakers,Enes Kanter,18:53,33.3,15.4,34.3,0.0,16.7,0.0,0.0,50.0,20.0,30.4,11.1,40.0,0.0,0.0,100,0.0,0.0,12.9
24/02/2017,Lakers,Taj Gibson,21:14,23.3,35.3,31.0,0.0,0.0,0.0,0.0,10.0,20.0,16.0,11.1,0.0,50.0,0.0,20.0,28.6,33.3,30.8
24/02/2017,Lakers,Semaj Christon,12:44,13.6,0.0,4.5,0.0,0.0,0.0,0.0,0.0,12.5,7.7,50.0,50.0,0.0,50.0,0.0,60.0,0.0,0.0
24/02/2017,Lakers,Doug McDermott,18:48,22.8,21.4,22.9,0.0,50.0,66.7,50.0,25.0,14.3,18.2,0.0,18.2,0.0,0.0,0.0,16.7,33.3,25.0
24/02/2017,Lakers,Jerami Grant,19:49,7.0,23.1,8.1,0.0,0.0,100,50.0,0.0,14.3,10.5,0.0,0.0,25.0,50.0,0.0,16.7,20.0,25.0
15/02/2017,Knicks,Andre Roberson,33:45:00,12.0,10.0,12.7,11.1,6.3,16.7,16.0,18.2,20.8,20.0,0.0,0.0,25.0,0.0,37.5,50.0,18.8,11.5
15/02/2017,Knicks,Domantas Sabonis,23:31,13.9,13.6,16.7,0.0,11.1,0.0,0.0,25.0,15.8,18.5,0.0,0.0,20.0,0.0,12.5,60.0,0.0,11.3
15/02/2017,Knicks,Steven Adams,31:24:00,15.4,13.8,15.3,0.0,0.0,18.8,17.4,40.0,17.4,24.2,9.1,14.3,0.0,33.3,28.6,20.0,20.0,13.4
15/02/2017,Knicks,Victor Oladipo,37:07:00,20.9,25.0,24.3,30.0,33.3,0.0,0.0,0.0,12.9,9.5,11.8,18.2,12.5,0.0,18.2,11.1,6.7,21.2
15/02/2017,Knicks,Russell Westbrook,37:44:00,36.7,36.1,30.1,30.0,29.4,56.3,52.0,27.3,37.9,35.0,70.6,75.0,37.5,33.3,10.0,0.0,47.1,38.8
15/02/2017,Knicks,Joffrey Lauvergne,17:19,29.6,27.3,30.8,25.0,20.0,18.2,15.4,0.0,18.2,16.7,0.0,40.0,50.0,0.0,33.3,12.5,10.0,24.3
15/02/2017,Knicks,Anthony Morrow,07:17,11.9,16.7,14.3,33.3,20.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,20.0,15.8
15/02/2017,Knicks,Jerami Grant,24:15:00,11.7,16.7,7.1,33.3,16.7,38.5,44.4,20.0,21.1,20.8,18.2,0.0,25.0,66.7,0.0,22.2,40.0,23.6
15/02/2017,Knicks,Cameron Payne,12:04,27.4,0.0,33.3,0.0,42.9,0.0,0.0,0.0,22.2,20.0,60.0,25.0,0.0,0.0,100,0.0,0.0,0.0
15/02/2017,Knicks,Alex Abrines,15:34,14.1,18.2,18.5,33.3,28.6,0.0,0.0,0.0,8.3,7.7,0.0,0.0,0.0,0.0,0.0,25.0,0.0,16.7
13/02/2017,@Wizards,Andre Roberson,15:41,4.6,0.0,5.7,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.3,0.0,0.0
13/02/2017,@Wizards,Domantas Sabonis,23:26,19.5,18.8,23.9,0.0,33.3,0.0,0.0,37.5,40.0,38.9,25.0,11.1,0.0,0.0,33.3,38.5,0.0,12.8
13/02/2017,@Wizards,Steven Adams,18:55,22.7,20.0,15.9,0.0,0.0,41.7,46.2,63.6,44.4,55.0,0.0,50.0,25.0,100,14.3,20.0,45.5,26.5
13/02/2017,@Wizards,Victor Oladipo,17:55,19.8,14.3,16.7,0.0,25.0,22.2,22.2,20.0,0.0,8.3,0.0,40.0,0.0,0.0,25.0,33.3,12.5,15.4
13/02/2017,@Wizards,Russell Westbrook,24:12:00,36.1,35.7,35.8,0.0,19.0,58.3,53.8,16.7,16.7,16.7,66.7,25.0,50.0,0.0,42.9,0.0,50.0,38.6
13/02/2017,@Wizards,Anthony Morrow,15:45,17.2,22.2,25.8,100,46.2,0.0,0.0,0.0,12.5,6.7,0.0,0.0,25.0,0.0,0.0,0.0,0.0,15.2
13/02/2017,@Wizards,Joffrey Lauvergne,28:51:00,16.0,24.0,13.5,20.0,5.9,30.8,21.1,33.3,16.7,22.2,30.8,28.6,0.0,0.0,0.0,30.0,28.6,25.0
13/02/2017,@Wizards,Cameron Payne,22:55,21.6,26.3,21.4,40.0,26.7,0.0,0.0,0.0,21.4,13.6,20.0,42.9,33.3,0.0,0.0,12.5,9.1,23.1
13/02/2017,@Wizards,Jerami Grant,24:48:00,23.2,17.6,24.0,16.7,22.2,14.3,30.8,16.7,29.4,24.1,36.4,12.5,40.0,50.0,33.3,9.1,20.0,17.0
13/02/2017,@Wizards,Alex Abrines,20:14,15.9,13.3,17.1,40.0,40.0,33.3,25.0,0.0,15.4,8.7,0.0,0.0,50.0,0.0,0.0,33.3,28.6,19.5
13/02/2017,@Wizards,Semaj Christon,10:48,25.5,20.0,25.0,0.0,0.0,0.0,22.2,25.0,12.5,16.7,0.0,33.3,0.0,0.0,0.0,50.0,16.7,15.4
13/02/2017,@Wizards,Kyle Singler,16:30,11.1,14.3,10.0,0.0,0.0,50.0,33.3,16.7,20.0,18.8,16.7,0.0,20.0,0.0,0.0,0.0,33.3,18.2
